Symbol,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
HINDALCO,LSTM,86.60455991912964,65.05998614990818,8.200732552940954,0.7211829162430266,43.73259052924791,0.5,0.0371287128712871,0.0691244239631336
HINDALCO,CNN-LSTM,108.16611451910592,81.2599511696174,10.202474699225991,0.5650690423309079,44.28969359331476,0.5625,0.0445544554455445,0.0825688073394495
HINDUNILVR,LSTM,65.78420989212128,52.22575961904288,2.16742095266006,0.8319382622382416,49.16434540389972,0.4453125,0.1623931623931624,0.2379958246346555
HINDUNILVR,CNN-LSTM,51.340543726324206,39.75505057927907,1.6770165516359503,0.8976361877489201,50.55710306406686,0.494475138121547,0.50997150997151,0.5021037868162693
ICICIBANK,LSTM,142.9884314592963,121.47624541186852,9.21881371790244,0.2436457993813867,48.8857938718663,0.5277777777777778,0.051490514905149,0.0938271604938271
ICICIBANK,CNN-LSTM,204.894112649564,175.04942543871596,13.278155820484985,-0.5530390592345416,48.05013927576602,0.4285714285714285,0.032520325203252,0.0604534005037783
INDUSINDBK,LSTM,32.72075490488961,21.88475840998276,2.0932908499491223,0.988002459123781,51.94986072423399,0.5299145299145299,0.5081967213114754,0.5188284518828452
INDUSINDBK,CNN-LSTM,38.47079250780447,29.00454465860496,2.7582779992114683,0.9834152902750136,52.50696378830083,0.6436781609195402,0.1530054644808743,0.2472406181015452
INFY,LSTM,51.76070418615317,39.784043965389785,2.574196665322805,0.9324486668048748,52.92479108635098,0.5290322580645161,0.2363112391930835,0.3266932270916335
INFY,CNN-LSTM,51.96859881905265,38.61577685328007,2.49008142863119,0.9319049430471296,51.25348189415042,0.4924623115577889,0.2824207492795389,0.358974358974359
ITC,LSTM,8.493906585758069,6.191468384447757,1.6512301933553424,0.960296376504551,52.36768802228412,0.4976415094339622,0.6205882352941177,0.5523560209424083
ITC,CNN-LSTM,17.562289607307747,15.751924520264366,4.2758224797949484,0.8302626364944091,49.02506963788301,0.4809384164222874,0.9647058823529412,0.6418786692759295
