Date,Open,High,Low,Close,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2026-06-01,1150.1122640819906,1191.222659904496,1148.839751655495,1177.02978515625,19439331,1195.177099609375,1150.493128298192,63.712496418934855,-11.810973948712899,1190.9650941229904,1084.7693907402906
2026-06-02,1206.3943648530496,1251.811588367994,1206.3943648530496,1243.8831787109375,36032600,1195.2495336914062,1159.3874188136915,76.57432426064818,-3.1258985334352474,1213.465685986222,1071.3424561036218
2026-06-03,1215.7909483013548,1223.425783618914,1190.2437985614154,1196.7039794921875,18534303,1195.2847680664063,1162.9413769735484,71.40936844792446,-0.04931233625529785,1220.2122152556803,1070.0185830841633
2026-06-04,1182.4132636253246,1189.4607121046952,1170.8631524946943,1175.855224609375,12755957,1194.2158984375,1164.1712672245794,63.93497247935794,0.6985318712966091,1223.2475389452604,1070.761506464896
2026-06-05,1194.159169493737,1197.8787294549086,1169.0035692089534,1172.1357421875,8692290,1193.05501953125,1164.9297886496197,59.97823425999878,0.9797783720916868,1224.917114315193,1070.883178653557
2026-06-08,1152.559265415463,1175.26781631171,1151.5804465064052,1162.4453125,8631711,1191.2794384765625,1164.6931718734654,47.98785584809664,0.4159368991010979,1225.6934841102275,1071.1443454796163
2026-06-09,1168.3182691086097,1168.3182691086097,1142.5754025403637,1155.300048828125,10984054,1189.34529296875,1163.79858872629,47.151378060995356,-0.6005518059737369,1226.17851417042,1074.5745864155174
2026-06-10,1160.0999755859375,1171.4000244140625,1143.300048828125,1145.300048828125,8887626,1187.395166015625,1162.036823021703,47.61366775967051,-2.187822993072814,1224.6490576158246,1080.7028955091753
2026-06-11,1129.699951171875,1133.699951171875,1109.0,1114.5999755859375,9372176,1185.2049462890625,1157.5190280278205,43.05446819924596,-5.8554877658964415,1218.7629510930244,1090.868323321038
2026-06-12,1120.0,1123.300048828125,1111.5,1116.4000244140625,8075333,1182.5593603515624,1153.6029324455578,44.48705071693857,-8.51869145329124,1216.2819052719033,1095.4595253921593
2026-06-15,1130.0,1151.0,1123.0,1134.9000244140625,7856192,1179.7924047851564,1151.821703109225,48.482370994759734,-9.032384468163855,1215.369540560083,1098.031826627417
2026-06-16,1136.9000244140625,1153.800048828125,1123.199951171875,1143.5999755859375,10456090,1177.0937377929688,1151.0386814403405,51.54924319709996,-8.637904150228906,1213.8142233045219,1096.7922952501658
2026-06-17,1149.0,1162.5,1148.0,1157.699951171875,5995119,1174.0271337890624,1151.673088081439,53.98096734484423,-7.105616342709709,1212.9682566883077,1096.5666432140358
2026-06-18,1142.9000244140625,1142.9000244140625,1125.300048828125,1127.5,16781447,1170.2234130859374,1149.3708892165398,48.57959699983431,-8.233243181381567,1212.7874509898145,1093.8793580922168
2026-06-19,1062.300048828125,1066.0,1030.0,1051.4000244140625,45665442,1165.1835083007813,1140.040330663923,31.821057819181917,-15.093538692251968,1223.3741547486043,1073.4703765013955
2026-06-22,1055.0,1080.300048828125,1055.0,1065.4000244140625,10178505,1161.1890380859375,1132.931730068698,19.509146417757307,-19.179598836754394,1228.1687671918078,1060.8407664995987
2026-06-23,1053.800048828125,1055.300048828125,1026.0,1029.300048828125,19323064,1156.7799169921875,1123.0620461410244,20.27670045372598,-25.04212721509475,1237.0929799149058,1040.549878971813
